Time [s],Value,Parity Error,Framing Error
0.180665500000000,0xFF,,
0.180678500000000,0xFF,,
0.180691000000000,0xFF,,
0.180703500000000,0xFF,,
0.180716000000000,0xFF,,
0.180728500000000,0xFF,,
0.180741000000000,0xFF,,
0.180753500000000,0xFF,,
0.180766000000000,0xFF,,
0.180778500000000,0xFF,,
0.180791000000000,0xFF,,
0.180803500000000,0xFF,,
0.180816000000000,0xFF,,
0.180829000000000,0xFF,,
0.180841500000000,0xFF,,
0.180854000000000,0xFF,,
0.180866500000000,0x00,,Error
0.203883000000000,0x75,,
0.203895000000000,0x00,,Error
0.203907500000000,0x00,,Error
0.203920000000000,0x00,,Error
0.203932500000000,0x00,,
0.203945500000000,0xAA,,Error
0.203959000000000,0x00,,Error
0.203971500000000,0x00,,Error
0.203984000000000,0x00,,Error
0.203996500000000,0x50,,Error
0.204009000000000,0x00,,Error
0.204023000000000,0x00,,Error
0.227840000000000,0xF5,,
0.227852000000000,0x00,,Error
0.227864500000000,0x10,,Error
0.227879000000000,0x55,,
0.227891000000000,0x00,,Error
0.227903500000000,0x00,,Error
0.227916000000000,0x00,,Error
0.227928500000000,0x05,,Error
0.227941000000000,0x00,,Error
0.227955000000000,0x00,,Error
0.227967500000000,0x00,,Error
0.227980000000000,0x00,,Error
0.251798000000000,0xFF,,Error
0.251811500000000,0x00,,Error
0.251824000000000,0x00,,Error
0.251836500000000,0x00,,Error
0.251849000000000,0x00,,Error
0.251861500000000,0x04,,Error
0.251874000000000,0x00,,Error
0.251887000000000,0xAA,,Error
0.251900500000000,0x00,,Error
0.251913000000000,0x00,,Error
0.251926000000000,0x55,,
0.251938000000000,0x00,,Error
0.275753500000000,0xAA,,Error
0.275767000000000,0x00,,Error
0.275779500000000,0x14,,Error
0.275792500000000,0xAA,,Error
0.275806000000000,0x00,,Error
0.275818500000000,0x00,,Error
0.275831000000000,0x00,,Error
0.275844000000000,0xFF,,
0.275856000000000,0x00,,Error
0.275870000000000,0x00,,Error
0.275883000000000,0x55,,
0.275895000000000,0x00,,Error
0.299711000000000,0x75,,
0.299723000000000,0x00,,Error
0.299735500000000,0x00,,Error
0.299748000000000,0x00,,Error
0.299760500000000,0x00,,
0.299773500000000,0xFF,,
0.299785500000000,0x00,,Error
0.299799500000000,0x00,,Error
0.299812000000000,0x00,,Error
0.299824500000000,0x00,,Error
0.299837000000000,0x00,,Error
0.299849500000000,0x00,,Error
0.323667500000000,0xAA,,Error
0.323681000000000,0x00,,Error
0.323693500000000,0x14,,Error
0.323706500000000,0xAA,,Error
0.323720000000000,0x00,,Error
0.323732500000000,0x00,,Error
0.323745000000000,0x00,,Error
0.323758000000000,0xFD,,
0.323770000000000,0x00,,Error
0.323784000000000,0x00,,Error
0.323797000000000,0x55,,
0.323809000000000,0x00,,Error
0.347624500000000,0xAA,,Error
0.347638000000000,0x00,,Error
0.347650500000000,0x00,,Error
0.347663500000000,0xF5,,
0.347675500000000,0x40,,
0.347688000000000,0x00,,Error
0.347702000000000,0x00,,Error
0.347715000000000,0x75,,
0.347727000000000,0x00,,Error
0.347739500000000,0x10,,Error
0.347752000000000,0x01,,Error
0.347766000000000,0x00,,Error
0.371582000000000,0x75,,
0.371594000000000,0x00,,Error
0.371606500000000,0x00,,Error
0.371619000000000,0x00,,Error
0.371631500000000,0x00,,
0.371644500000000,0xFF,,Error
0.371658000000000,0x00,,Error
0.371670500000000,0x00,,Error
0.371683000000000,0x00,,Error
0.371695500000000,0x00,,Error
0.371708000000000,0x00,,Error
0.371720500000000,0x00,,Error
0.395538500000000,0xFF,,
0.395550500000000,0x00,,Error
0.395564500000000,0x00,,Error
0.395577500000000,0x55,,
0.395589500000000,0x00,,Error
0.395602000000000,0x00,,Error
0.395614500000000,0x00,,Error
0.395627000000000,0x05,,Error
0.395641000000000,0x00,,Error
0.395653500000000,0x00,,Error
0.395666000000000,0x00,,Error
0.395678500000000,0x00,,Error
0.419495500000000,0xFF,,
0.419507500000000,0x00,,Error
0.419521500000000,0x00,,Error
0.419534500000000,0x55,,
0.419546500000000,0x00,,Error
0.419559000000000,0x00,,Error
0.419571500000000,0x00,,Error
0.419584000000000,0x05,,Error
0.419598000000000,0x00,,Error
0.419610500000000,0x00,,Error
0.419623000000000,0x00,,Error
0.419635500000000,0x00,,Error
0.443452500000000,0xAA,,Error
